overall,reviewerID,asin
5.0,A2TLKAAEIJHN2J,B00005N7Q1
4.0,A3MIOBUHFFVKYC,B00005N7Q1
5.0,A1F56KJU59L41Z,B00005N7Q1
5.0,A34YY4293IE9H1,B00005N7Q1
4.0,A2FW1EDGADOCBR,B00005N7Q1
5.0,A1MME4CXSSGF6O,B00005N7Q1
5.0,ADKJPEOWZ4XPE,B00005N7Q1
5.0,A1WZPPKZLY8O6A,B00005N7Q1
5.0,A22H6P9SP5PK98,B00005N7Q1
5.0,ADFYNR1UII0YW,B00005N7Q1
4.0,A3RXSWD4RAIG1S,B00005N7Q1
5.0,A2DH2QZP7A7A3Q,B00005N7Q1
5.0,A3DAAEGJ9DY5Y9,B00005N7Q1
4.0,A1WZ9F8RL6HRDH,B00005N7Q1
5.0,ATJE1LEOBRDG2,B00005N7Q1
5.0,A2T4347PYHP6RF,B00005N7OD
5.0,AXU45L7CJRL1U,B00005N7OD
5.0,A98KHFJDTWSPN,B00005N7OD
5.0,A3LR1L74TGM432,B00005N7OD
5.0,A3KLS4RM5SFAWD,B00005N7OD
4.0,A3P4ZYMVRFBP4R,B00005N7OD
1.0,A2IDDBXATRFEF8,B00005N7OD
5.0,A2LKNYEM31X6I1,B00005N7OD
4.0,A3R8UO41EP67QZ,B00005N7OD
4.0,A2JDH1RGGVPMPC,B00005N7OD
5.0,A4VDPLFPPWFCV,B00005N7Q1
5.0,AOIMUHZAF0BSS,B00005N7Q1
1.0,A382LB1GGYH565,B00005N7Q1
5.0,A2DMHCO6JP068M,B00005N7Q1
5.0,A1QYDH4DUNW6XV,B00005N7Q1
5.0,A1QAQA7XLWKNTL,B00005N7Q1
5.0,A2201F20M9QEW4,B00005N7Q1
5.0,A12VLL4I3XDOL2,B00005N7Q1
5.0,A3UOUON1PEO2LN,B00005N7Q1
5.0,A3DPB6Z9W991VB,B00005N7Q1
5.0,A2PSM421PXBULE,B00005N7OD
5.0,A3HLR4Y129VWJ1,B00005N7OD
5.0,A3D0FMFN9L1JXY,B00005N7OD
5.0,AQJDVLLWELFJ1,B00005N7OD
5.0,AGU1CLGHTMKMP,B00005N7OD
5.0,A312XCTXRRDEMX,B00005N7OD
5.0,AQTP5JSCTISMU,B00005N7OD
1.0,AZ84EZ9WQUIPA,B00005N7OD
1.0,A4G48UNXSJ80,B00005N7OD
2.0,AQ106UQ9GTOXU,B00005N7OD
1.0,A1SXCVL4YN1RHQ,B00005N7Q1
5.0,A1V26K6I0MG3JB,B00005N7Q1
1.0,A2YI14ZY745Q2S,B00005N7Q1
4.0,A1QKUYIG38EFYQ,B00005N7Q1
5.0,A1WESW1MWVF247,B00005N7Q1
3.0,ATVIKXVKCRPR,B00005N7Q1
4.0,A1R96XQWDLAT6A,B00005N7Q1
5.0,A2R9H4SEQYWLZF,B00005N7Q1
3.0,A3EGA730HBDI2F,B00005N7Q1
5.0,AIM7TB9E696FM,B00005N7Q1
5.0,AX5C0V3ZU1XUN,B00005N7OD
5.0,A1EQD81JGKM24P,B00005N7OD
5.0,A2CPF7BOTIBKAV,B00005N7OD
1.0,A30JYNBOMN154L,B00005N7OD
1.0,A98WI1QPC5BAY,B00005N7OD
5.0,AK26FO5GGILP9,B00005N7OD
5.0,A2GHU8I0P3HFRW,B00005N7OD
2.0,A2OGS1TI3CCELN,B00005N7OD
4.0,A2HD5RGF111HBV,B00005N7OD
5.0,A2AGVYYXLQY8TE,B00005N7OD
5.0,A15QUTMXQBQ0G9,B00005N7Q1
1.0,A2YQL3K783CDAK,B00005N7Q1
5.0,A1DXGN7YC2K0J6,B00005N7Q1
1.0,ASXWYDKS5RP7M,B00005N7Q1
5.0,A38DPGH7XP9H5G,B00005N7Q1
4.0,A2JW8GV0P5PUQB,B00005N7Q1
4.0,A3I89DK4NB6D2A,B00005N7Q1
5.0,A2UKZQCJH9W24D,B00005N7Q1
5.0,A2XEITZLS4V4SO,B00005N7Q1
5.0,A1S3TTMYSLZH00,B00005N7Q1
5.0,AF9OYN557Z77I,B00005N7OD
1.0,A1EGNS3P3ZORAQ,B00005N7OD
5.0,A269G7AMQZ2J82,B00005N7OD
4.0,A1CJNCCLO8IFN2,B00005N7OD
4.0,A21LXRPRB2SW97,B00005N7OD
5.0,A1I5KZ96QNPHB8,B00005N7OD
5.0,A248RKU6T22V9N,B00005N7OD
5.0,AE9QQP6UCY15V,B00005N7OD
5.0,A31LUS68O2UWYK,B00005N7OD
1.0,A2SVK2BNRSM51E,B00005N7OD
3.0,A2S1GZVKRZ27PD,B00005N7Q1
3.0,AMRI5C0ZGTWRG,B00005N7Q1
4.0,A25V2YB4K4A8FD,B00005N7Q1
5.0,AGQKEI86Z9IZX,B00005N7Q1
1.0,A3KFGEA2GSCCO3,B00005N7Q1
5.0,A2BJCJM9PNKOA0,B00005N7Q1
5.0,A30NYUPBXBIQ7B,B00005N7Q1
4.0,A3VK95HHLB2V6A,B00005N7Q1
5.0,A2YE17EAD1PIVQ,B00005N7Q1
5.0,A2NNJ7VPVYSLVI,B00005N7Q1
5.0,A3A1Z3V32UCUEO,B00005N7Q1
5.0,A2ZXW7HQJXDOFB,B00005N7Q1
5.0,A3M2172QT016VX,B00005N7Q1
5.0,AWEEH2IKVRKW2,B00005N7Q1
5.0,A2FTWDAERR0P8I,B00005N7Q1
5.0,ATJKUKDNFXE0J,B00005N7Q1
5.0,A1UN9M767257ZH,B00005N7Q1
5.0,A3T1LQ1BGL2WXF,B00005N7Q1
4.0,A15YTGAUNPWH85,B00005N7Q1
4.0,A12HIE0O4DR16W,B00005N7Q1
4.0,A36HF5FFTFVSPO,B00005N7QC
4.0,A1LRUT7OFB8YZM,B00005N7QC
4.0,A1WI3I6HEAQZ9F,B00005N7OD
5.0,A26HZK2DWXBLVI,B00005N7OD
5.0,A10WAK4RK5FXSX,B00005N7OD
1.0,A143XV3DJI72IZ,B00005N7OD
1.0,A392AXGFIV5WZF,B00005N7OD
2.0,AV76UXUZXYXYP,B00005N7OD
4.0,A3J3ZKFNFC8N7X,B00005N7OD
4.0,A3OAZ38IWQZ85R,B00005N7OD
5.0,ADTMDLXVM9B9Z,B00005N7OD
1.0,A1Z8ZQRK79LMPC,B00005N7OD
5.0,A2FIQPS42I2O0C,B00005N7Q1
5.0,A4X191WYQ2WIN,B00005N7Q1
5.0,A25T4P4BY7OOXL,B00005N7Q1
5.0,A3N3MQ67QN569V,B00005N7Q1
4.0,A7TNM0RLHE1PJ,B00005N7Q1
5.0,A2NSN3U7X49NG3,B00005N7Q1
5.0,A1TBBSXQXAXNOS,B00005N7Q1
5.0,A2LAJ1OQWC1XTM,B00005N7Q1
4.0,A22K2MTX6MTG55,B00005N7Q1
5.0,A2BE4HTZHXPN3I,B00005N7Q1
5.0,ABHLQ55OTARI4,B00005N7Q1
5.0,A289CPEOIZCCEB,B00005N7Q1
5.0,A2MGAXJ1RVBQPD,B00005N7Q1
5.0,A3KTFWKVFONO1R,B00005N7Q1
1.0,A1MTRWXUQEXPBW,B00005N7Q1
5.0,A3HLOGNFCP3TFD,B00005N7Q1
3.0,A3O1TSBJNWLNP8,B00005N7Q1
4.0,A3O6WGJ2DYY2NZ,B00005N7Q1
5.0,A2H99OYMU81C24,B00005N7Q1
5.0,ALZ4NFCQXIS8X,B00005N7Q1
1.0,A33ZI1XS3TAQYP,B00005N7OD
2.0,A3DJUDQWANL2L,B00005N7OD
5.0,ACV2T4IYHNNIG,B00005N7OD
4.0,A39E9AQ5ILG62R,B00005N7OD
1.0,A369WTUHDWINR5,B00005N7OD
5.0,AIIR8E34EDKCQ,B00005N7OD
5.0,A19H889JS3DRPL,B00005N7OD
3.0,A341HG5NZO9I5U,B00005N7OD
3.0,A1F3I1JTP77HQS,B00005N7OD
4.0,A2L1Z6C8SV3671,B00005N7Q1
4.0,AR3ONJ7AHZR31,B00005N7Q1
5.0,AEYCHQL8S8K4V,B00005N7Q1
5.0,A3SPG3NVR8P5MW,B00005N7Q1
5.0,A3PV6ICCGZ4KXW,B00005N7Q1
5.0,AV4IHBZK5S2HJ,B00005N7Q1
5.0,A3SGPOCWC4LXKO,B00005N7Q1
5.0,A1KD1GH1IFAO0V,B00005N7Q1
5.0,A1SLUZJ9UC3PHS,B00005N7Q1
4.0,AZ8M90TFQ1I56,B00005N7Q1
5.0,AXS4FO4H0UFWU,B00005N7QC
5.0,A26DVHTBHXY7RE,B00005N7QC
2.0,AIOGIME89XAOL,B00005N7QC
5.0,A2UQZRSQ3Z5GIA,B00005N7QC
3.0,A2IYQHVSKOHUJJ,B00005N7QC
1.0,A3SBD0W88IAISC,B00005N7QC
1.0,AWXYIU3H07J0F,B00005N7QC
5.0,A7XBFGYRCAPC8,B00005N7QC
5.0,AX56YMDL3BU0T,B00005N7QC
5.0,AXEYQVNQ2P61H,B00005N7QC
2.0,AI7ZJ87K1EKFK,B00005N7OD
5.0,A25CXOHHKJUOB7,B00005N7OD
4.0,A8F2AZWB20X1H,B00005N7OD
5.0,A1E6WSA8D7QW0M,B00005N7OD
5.0,A3GFWSB3VUEG20,B00005N7OD
5.0,A1P4F6HIXU6WYE,B00005N7OD
4.0,A1ORSEHX8VIN8T,B00005N7OD
4.0,A3QLWYOQILF7HE,B00005N7OD
5.0,A1WR7J94GM4MRJ,B00005N7OD
5.0,A31F5OT70LGXF2,B00005N7Q1
1.0,A3GRFIYL0XHIVU,B00005N7Q1
5.0,A21U2I9PRPFLCT,B00005N7Q1
5.0,A39I8IJIQRIT02,B00005N7Q1
5.0,A8LIR2RNMAW76,B00005N7Q1
5.0,A20NQI4W6WOUYU,B00005N7Q1
1.0,A3GPFT5VSLGFNT,B00005N7Q1
3.0,AFIMKQGT1TAIZ,B00005N7Q1
4.0,AMQUDNE4CUMAO,B00005N7Q1
5.0,A1ZXSAYGAFV4MM,B00005N7Q1
4.0,A3KCK0D95WP42D,B00005N7PA
2.0,A2E3GAV610SEAG,B00005N7PA
5.0,A2VRQ8RNTKY1XT,B00005N7QC
1.0,A1I257EF7TH72P,B00005N7QC
1.0,A1NXET1XGDFDVZ,B00005N7QC
4.0,A381KNGY91IQV3,B00005N7QC
4.0,AMOTWVOJIP2CT,B00005N7QC
5.0,A2PB46QMJM8UVF,B00005N7QC
4.0,A3ARH8DW910NAP,B00005N7QC
4.0,A2Y5K5AFXRD66N,B00005N7QC
2.0,AHVN5IIJQ09VT,B00005N7QC
1.0,A3DFFK1PCK1ZZD,B00005N7QC
1.0,AP4CSSLXI0D34,B00005N7OV
4.0,A308V862WSYJ0Z,B00005N7OV
4.0,AQ8DU6XVA3USJ,B00005N7OV
3.0,AHR3SCWB88T1V,B00005N7OV
2.0,A1VOYZVZCQV9JG,B00005N7OV
5.0,A2JJGIJI8X6KRS,B00005N7OV
4.0,A2MJQK6T4LDSP3,B00005N7OV
3.0,A1JPAX03KPKP91,B00005N7OV
5.0,A281NPSIMI1C2R,B00005N7OV
5.0,A2EZX9HBOINY8G,B00005N7OV
5.0,A30W9I65YAH9CD,B00005N7Q1
5.0,A2E6N119QQCBU4,B00005N7Q1
5.0,A1ZVVSTG3V7DE3,B00005N7Q1
5.0,A1GWAM6Q3KFQMY,B00005N7Q1
3.0,A2I35DIUX6F5IM,B00005N7Q1
5.0,A27N1ZDYOHVPVD,B00005N7Q1
5.0,A25CHMUIQXQMG6,B00005N7Q1
5.0,A11X8VUA7849NH,B00005N7Q1
1.0,A2FP03I365VUQW,B00005N7Q1
5.0,A1MA4441ZVWVOU,B00005N7Q1
5.0,A281NPSIMI1C2R,B00005N7RD
5.0,A185UH5TWF04TE,B00005N7RD
5.0,A37AY3YMDYH7BY,B00005N7RD
5.0,A2EXMGQEFLW0LD,B00005N7RD
5.0,A20XIR0UXQM02C,B00005N7RD
5.0,A1GOI8745FGIDN,B00005N7RD
2.0,AJ1PF3WOMCMHR,B00005N7RD
4.0,A2W3KBMFRUDU4J,B00005N7RD
5.0,A3IAH9A1SN9BN1,B00005N7RD
5.0,A1RCFTLLE13ITH,B00005N7RD
5.0,A25L68513HOPHI,B00005N7QC
5.0,ANGOBBOG6RYVX,B00005N7QC
3.0,A2YYXZHT4RHW6Z,B00005N7QC
4.0,A1XQ87OTM9JY2H,B00005N7QC
4.0,A1V48NJT0J9ZU5,B00005N7QC
5.0,ABG7HEHX2XE6D,B00005N7QC
3.0,AKB273G8RWK94,B00005N7QC
5.0,A2SUDFYLTNQCJO,B00005N7QC
5.0,ASL9DD5Q3VLT2,B00005N7QC
5.0,A2LCSEXDSQHNSH,B00005N7QC
5.0,A2R21AFNF7WNLB,B00005N7Q1
4.0,A2OB6C5BFUBF4M,B00005N7Q1
5.0,A615PWML00XD6,B00005N7Q1
5.0,A23B8NQ2Q362OV,B00005N7Q1
1.0,A2A4LO3Y8CFS4K,B00005N7Q1
5.0,A21GMX6GC9LTX2,B00005N7Q1
5.0,A1A8V6P78A2DDW,B00005N7Q1
5.0,A19L8XR0O55QHF,B00005N7Q1
4.0,A2YTIQOVPLLHY7,B00005N7Q1
5.0,A2Z0H94Y9K7AAF,B00005N7Q1
5.0,AO05VR3S8W6UB,B00005N7Q1
4.0,A3AFOX1G1FZ3CC,B00005N7Q1
5.0,A41M0RHKME95,B00005N7Q1
5.0,AUYXPMAQSO24Q,B00005N7Q1
5.0,A1ZRQ7J9WQT8H1,B00005N7Q1
5.0,A12XUU5310UQJJ,B00005N7Q1
5.0,A1EI797LPJMZ86,B00005N7Q1
5.0,AF8F54W7LO61K,B00005N7Q1
5.0,A33LAG9MUKDPCA,B00005N7Q1
3.0,A365831V4F0A79,B00005N7Q1
5.0,AXH102X1MH953,B00005N7QC
4.0,A22WDIRWQKQPSC,B00005N7QC
5.0,A11BMDRKTLVUXC,B00005N7QC
4.0,ABM95L75BW3JH,B00005N7QC
4.0,A3BUKKL2420AZB,B00005N7QC
2.0,A1U1O2BT0MW6E,B00005N7QC
4.0,AAWIH5X1BAXG1,B00005N7QC
5.0,A1WIKMB32WG3ZW,B00005N7QC
5.0,A3OJC6QFT2GCYU,B00005N7QC
3.0,AETSFU4ZWF2J7,B00005N7QC
5.0,ASQWG3V4CQDAX,B00005N7Q1
1.0,A37HTXXTRIS74B,B00005N7Q1
5.0,A1MN63SKXHL504,B00005N7Q1
5.0,AOAJ2I0HF2BS,B00005N7Q1
5.0,ATCH0EZP4HLM4,B00005N7Q1
5.0,A1U6GT7A8AUISP,B00005N7Q1
5.0,A1RSXVFZ996DNE,B00005N7Q1
5.0,A1M3T7HULV5LT9,B00005N7Q1
4.0,A21HNY4MQKKMS8,B00005N7Q1
4.0,A3LV9LHJPK0JAX,B00005N7Q1
5.0,AGKL53XL56179,B00005N7OP
3.0,A2JMPHW50YXBLQ,B00005N7OP
5.0,A39DECX9LPC9WX,B00005N7OP
4.0,A2LYQEY0ZQWWJG,B00005N7OP
2.0,A1AXTDJPZ6871K,B00005N7OP
1.0,A2JHZY0BZ1TTXS,B00005N7OP
4.0,A328S9RN3U5M68,B00005N7OP
4.0,AQ8DU6XVA3USJ,B00005N7OP
5.0,A1I992QNFAL1K2,B00005N7QC
1.0,A2LBTCVAIVF6WE,B00005N7QC
5.0,A2T8G164AECH7V,B00005N7QC
1.0,A3VM5G8VN8UC3K,B00005N7QC
5.0,A1229FO3FNHEYQ,B00005N7QC
3.0,A392SKGXXKHCQT,B00005N7QC
4.0,A3A1KXNVWTWQAX,B00005N7QC
5.0,AK4R9LDS23BJ5,B00005N7QC
5.0,A3L5VTJMMWQ375,B00005N7QC
4.0,AKKONHLNCP7UA,B00005N7QC
5.0,ATRL1KUKYLUG4,B00005N7SC
4.0,A3W5CEP1BNZJFH,B00005N7SC
2.0,A2KTJ2STPWXFIS,B00005N7Q1
5.0,A2ZHV1NN6K7G5Q,B00005N7Q1
5.0,A142GOTJJ17D8L,B00005N7Q1
2.0,A1X1388G49SSLI,B00005N7Q1
4.0,AP41AVSN5H36A,B00005N7Q1
5.0,A3DZACSXWLVKXJ,B00005N7Q1
2.0,A2LRWP8W6G8CNQ,B00005N7Q1
5.0,APFKNWVIPS3UR,B00005N7Q1
5.0,AJM6VVYW1ZTMA,B00005N7Q1
4.0,A2QMJY9FZL5EOD,B00005N7Q1
4.0,ALFNZPM3GJLZ3,B00005N7QC
4.0,AQ9KPZLITYP3M,B00005N7QC
5.0,A2B1EDT74VCQ1F,B00005N7QC
1.0,A3HMRUFGWQKWYM,B00005N7QC
5.0,A1COZPXWL7Q7WJ,B00005N7QC
5.0,A1CN9N80EYUBHA,B00005N7QC
5.0,A3I8AUYZGM1KT2,B00005N7QC
1.0,A215Q671IZ8ILB,B00005N7QC
5.0,AMAYRBO8XHSE0,B00005N7QC
5.0,A5JMKUFAO0TL3,B00005N7QC
4.0,A14DA3RW8OOMBM,B00005N7Q1
3.0,AHSIHXBBIGVWZ,B00005N7Q1
5.0,A3D7XR1FTPK1BV,B00005N7Q1
5.0,A2PQARJZCBMMJ4,B00005N7Q1
1.0,AG5LC00LK94KU,B00005N7Q1
4.0,AAR1I8QU7TJ6O,B00005N7Q1
2.0,A17P3LDQA3VB0J,B00005N7Q1
5.0,A1QL2A8832E373,B00005N7Q1
5.0,A1C12CL8RKQEW5,B00005N7Q1
5.0,A1DIPD4SFK6ML,B00005N7Q1
5.0,A3MAQN1FCWII48,B00005N7Q1
5.0,ADD5XB9KL1XEO,B00005N7Q1
3.0,A17C73C2VOBYOZ,B00005N7Q1
2.0,AKG6LDDA1IY2Q,B00005N7Q1
5.0,A33ZYOMO7XXOW6,B00005N7Q1
3.0,A1O9TID7BP0AHI,B00005N7Q1
5.0,A2ACR8A4S8LQUS,B00005N7Q1
5.0,AX7CWQKHSTTEA,B00005N7Q1
5.0,AVT0LVVUI643O,B00005N7Q1
2.0,A2QJ0HQSVFED9E,B00005N7Q1
5.0,A3Q4SQ5OJM6609,B00005N7QC
1.0,AS9GU1U4PMO8S,B00005N7QC
4.0,A1UZMT8CWH7ZIH,B00005N7QC
5.0,A1EM4485TYH1CL,B00005N7QC
4.0,AGCOSR7FUTP1L,B00005N7QC
4.0,A145TVW3D0F91E,B00005N7QC
5.0,A3FII5MRNR91F2,B00005N7QC
5.0,AXU45L7CJRL1U,B00005N7QC
4.0,A2M8YMMEMACYKD,B00005N7QC
5.0,A2T6BXXBCO1WJA,B00005N7QC
5.0,AKRRF1J3UZL,B00005N7RD
3.0,A1E159SFMUHV6X,B00005N7RD
5.0,A8O1BS326BHM3,B00005N7RD
4.0,A3PTA93GZLO0V7,B00005N7RD
1.0,A2PIUGR4MYKRAQ,B00005N7RD
5.0,ALNLTLF8LD37F,B00005N7RD
5.0,A8WQGEEA2KL69,B00005N7RD
4.0,A2LZ3WL3C9Y1UN,B00005N7RD
2.0,A30K6S2ORCE0J3,B00005N7RD
5.0,A3MQ98LDJDY2V5,B00005N7RD
3.0,A1GL7BIRS55FKN,B00005N7OV
5.0,A3D0WM86WM713K,B00005N7OV
5.0,A23IRJSE5RJRGB,B00005N7OV
4.0,A3HIDJCRYPW81V,B00005N7OV
5.0,A1M3D5X7FXAL25,B00005N7OV
5.0,A1IMVS82MPUQO6,B00005N7OV
5.0,A1ZLTQ2XKPI1TO,B00005N7OV
2.0,AE4WO2Q4TU636,B00005N7OV
5.0,A19ZC9WP7TB1M3,B00005N7OV
1.0,A9DXGJSVHBIQO,B00005N7OV
5.0,A2U75IJPATNM7V,B00005N7RD
5.0,A39MTKWCOYC51L,B00005N7RD
5.0,A1CCUTTNJJRWLQ,B00005N7RD
5.0,A346KIAJ2MI38D,B00005N7RD
3.0,A3S2RXYE100V4A,B00005N7RD
4.0,A3A8SKODA0MSZI,B00005N7RD
5.0,A3W0W23PUDSAC6,B00005N7RD
3.0,AVJUMZ26NEX7J,B00005N7RD
5.0,A1EKXKEDY4QEGA,B00005N7RD
5.0,A3PY83ZR2YQUEX,B00005N7RD
5.0,AM58RL0THRYPK,B00005N7Q1
5.0,A3587Y7R2P2SCV,B00005N7Q1
2.0,A3EU5GK92I4DPZ,B00005N7Q1
3.0,A3MMK0MZIXNJRM,B00005N7Q1
5.0,A11DFIGEBYMOLX,B00005N7Q1
5.0,A5EFY0DSHW8KP,B00005N7Q1
5.0,A2FVAH5JBBWMGO,B00005N7Q1
1.0,A3PUKJN0Y4C318,B00005N7Q1
1.0,A2PQ8CDUB7Y1EE,B00005N7Q1
3.0,A2Z9ASRMSURPPE,B00005N7Q1
3.0,ACBYAYBDI6QUJ,B00005N7OV
4.0,A20QW68DE75TYT,B00005N7OV
5.0,A340ZFLCUAD898,B00005N7OV
1.0,ATP3DT6JOT4DX,B00005N7OV
5.0,A15EMNDE3CKJ53,B00005N7OV
5.0,A1SYEK1CRS9FAA,B00005N7OV
5.0,AH9E7FZCU26H6,B00005N7OV
4.0,A2Z3BJ9CBQ0OJJ,B00005N7OV
5.0,A114EQVOIQHZFE,B00005N7OV
5.0,A23DC0OOYMHX7T,B00005N7OV
2.0,AL2JIT7AZJYFJ,B00005N7QC
1.0,AS6Q6NC9UJXBP,B00005N7QC
1.0,A32DUSB2Q3GVQS,B00005N7QC
5.0,A1JSBBW6TB43SY,B00005N7QC
5.0,AQJDVLLWELFJ1,B00005N7QC
5.0,A1AMGQ35EFW85T,B00005N7QC
1.0,A2EG2WHG0WK2I4,B00005N7QC
1.0,AWTWG2TSE73TO,B00005N7QC
4.0,AO753N5J3WKQ0,B00005N7QC
5.0,A3EAICSYYPRR1G,B00005N7QC
5.0,A2SL6VRPPNMYIK,B00005N7RD
1.0,AYW4Q8BWGGEII,B00005N7RD
4.0,A204PY6JBXFLVS,B00005N7RD
5.0,A1PNFNGRJ6JKZ4,B00005N7RD
3.0,A3GV59RYIDZW9A,B00005N7RD
5.0,A3RU0KG5YPD714,B00005N7RD
3.0,AR73MTCQ0YBO8,B00005N7RD
4.0,A1ZB0LZFTJRALC,B00005N7RD
5.0,A1S9W9A986D3KF,B00005N7RD
5.0,A2YIGWBA36RJ5S,B00005N7RD
5.0,A2QELFSPAXTK44,B00005N7OV
3.0,A3U1BEHQT3Y2IG,B00005N7OV
1.0,A1CX4OEMVKHQC0,B00005N7OV
1.0,AVCBS8XAWYVDM,B00005N7OV
5.0,AI80SMK3GJSJM,B00005N7OV
5.0,A2U5XCQZMEGEEJ,B00005N7OV
5.0,A2RX3V3FQ9Z0P0,B00005N7OV
1.0,A1YILP6ZTUOYLD,B00005N7OV
2.0,A1GH3S85N3NWR3,B00005N7OV
5.0,A1291YT51QAKIB,B00005N7OV
3.0,A1JP9UCPERSHDZ,B00005N7Q1
5.0,A9ZNG40ZN75OL,B00005N7Q1
1.0,A20WT0ZLUOMS20,B00005N7Q1
5.0,A13DM7XV8I4F1S,B00005N7Q1
5.0,AIBPR0JIX3GXB,B00005N7Q1
5.0,A2Q1MM805VLPJL,B00005N7Q1
5.0,A2PQN00J80OJDM,B00005N7Q1
4.0,A13CF3PQSI9YEA,B00005N7Q1
5.0,A19H4LRATBDMDC,B00005N7Q1
2.0,A2F9GVJK97ATTV,B00005N7Q1
4.0,A3GV9PD0OIB7IE,B00005N7QC
5.0,A1W0GH3989PAE9,B00005N7QC
5.0,A2CRXXT3W10BK5,B00005N7QC
3.0,AFZ4KD8H00OBN,B00005N7QC
5.0,A2VCWFXND39UB0,B00005N7QC
5.0,A2W798QYA99JWF,B00005N7QC
5.0,A3HKGKK1ZHA7AG,B00005N7QC
1.0,A4G48UNXSJ80,B00005N7QC
4.0,A4JXMPGYE8MGE,B00005N7QC
1.0,A4XGQGY2CP79Q,B00005N7QC
2.0,A13CU1EFQEDM12,B00005N7Q1
4.0,A1ICBWZDDFSNKN,B00005N7Q1
4.0,A2GSWYFZO78MAG,B00005N7Q1
3.0,A3IBLRMZ7L517E,B00005N7Q1
1.0,A14U6JXPWUYG02,B00005N7Q1
1.0,A3B3IZVTNT4P5J,B00005N7Q1
4.0,A1LGJH8QYIH4VF,B00005N7Q1
5.0,A37BTK3ULK6JS3,B00005N7Q1
5.0,A33V6OYZZIPIK2,B00005N7Q1
2.0,A6PM0B1S5KH7M,B00005N7Q1
5.0,A1BZAK9C0XR624,B00005N7RD
5.0,A1DXOS3IMBP56,B00005N7RD
1.0,AOLFVD950ZNCK,B00005N7RD
5.0,A3V2GWZRJAN912,B00005N7RD
4.0,A3DT4ZM8GL2AWE,B00005N7RD
5.0,A39MUMX45MS6PS,B00005N7RD
2.0,ABWKZTT8PMPIR,B00005N7RD
2.0,AQ3T1IVQMOMIV,B00005N7RD
2.0,AENTGS8TB0JAD,B00005N7RD
5.0,A1OQ2MFY97V991,B00005N7RD
3.0,A1HYXLKDQPNFMY,B00005N7SC
1.0,A2Z9BC2JCDT1V4,B00005N7SC
5.0,A2A039Z5TYBDBI,B00005N7SC
1.0,AVENBYRHDV8FK,B00005N7SC
5.0,A36ZBY5HRQLQ8A,B00005N7SC
5.0,A1LM9BXPJNQVX0,B00005N7SC
5.0,A16PBNJHIEM5A6,B00005N7SC
3.0,A3L9HJTCM751QF,B00005N7SC
5.0,A1J8R7EV3E8DVK,B00005N7SC
5.0,A2QNTMW6ONFDWV,B00005N7SC
3.0,A2EJDK5JL9B6AU,B00005N7OV
2.0,A42Q514NR8DPA,B00005N7OV
2.0,A112ANDDUABIC9,B00005N7OV
5.0,A1Z5VXD4ALX6WT,B00005N7OV
1.0,A3ONT4Y44BN5J1,B00005N7OV
3.0,AG8CP64QQOOG4,B00005N7OV
3.0,A3F5LKI216ZCIP,B00005N7OV
5.0,A3DLQJC3K2ZIC5,B00005N7OV
5.0,AOKQ4VH97E03P,B00005N7OV
2.0,A2CQTQXV4TPB2K,B00005N7OV
2.0,A13QPOPACNCGWK,B00005N7QC
5.0,AQ2S1QAI4R2V6,B00005N7QC
5.0,A2PG2817MPL63I,B00005N7QC
3.0,A2QH2LDAPUZFAW,B00005N7QC
5.0,A2V9GGFGCCLP2L,B00005N7QC
5.0,A28L6ZGP54TVNX,B00005N7QC
5.0,AXV3OJG9BZ2JW,B00005N7QC
5.0,A1XFRSY37HCL72,B00005N7QC
1.0,A2BRUR71F771HB,B00005N7QC
1.0,A3ASQE3BUF35ON,B00005N7QC
5.0,ACE6BXDINV93R,B00005N7Q1
1.0,A3L0IAWIKFS0E3,B00005N7Q1
5.0,A2M5NIODKUZDDT,B00005N7Q1
4.0,AEBUSNY8I1R0I,B00005N7Q1
5.0,A1QW1WOKV6YUO9,B00005N7Q1
5.0,AH7FQDT7BMRQV,B00005N7Q1
1.0,A1EM7ARVNHHWQM,B00005N7Q1
1.0,A1V515XLRK0466,B00005N7Q1
1.0,A3L6JHQM7CNLW8,B00005N7Q1
4.0,A1YDGRLEDDZ15R,B00005N7Q1
4.0,A2ROYG9FNIRATA,B00005N7RD
5.0,AG5V9HZVC0U6V,B00005N7RD
5.0,A1R1Y0GCXYY8KK,B00005N7RD
1.0,A27LP1RB0B04XY,B00005N7RD
3.0,A120S45KRV1ONX,B00005N7RD
3.0,A3AA3FY10ZBSDV,B00005N7RD
1.0,A3A5NOEVMDCHWY,B00005N7RD
1.0,A322X98ZQWCAM4,B00005N7RD
5.0,A3DANZMETXAT1G,B00005N7RD
5.0,A3DANZMETXAT1G,B00005N7RD
1.0,A3FV0933G5IBZO,B00005N7OV
5.0,A2KL3X69ZVIHY6,B00005N7OV
1.0,AHNUL7S9P5ZE9,B00005N7OV
4.0,A2XSATF23LD2WB,B00005N7OV
5.0,A3A97EB6LCU6T,B00005N7OV
1.0,AAZRP13OJWEGN,B00005N7OV
5.0,ASU7EOBD3Y4BV,B00005N7OV
5.0,ATHNAXRXSQJKC,B00005N7OV
2.0,A1JTO32LY8W584,B00005N7OV
3.0,A1IDOA4Y9DFEFZ,B00005N7OV
4.0,A2O1DRGIS1HCIS,B00005N7SC
